collected_date,keyword_group,period,ratio
2026-09-21,다이어트,2026-09-04,9.43769
2026-09-21,다이어트,2026-09-05,10.28384
2026-09-21,다이어트,2026-09-06,10.3179
2026-09-21,다이어트,2026-09-07,8.5937
2026-09-21,다이어트,2026-09-08,8.9095
2026-09-21,다이어트,2026-09-09,8.7923
2026-09-21,다이어트,2026-09-10,8.91658
2026-09-21,다이어트,2026-09-11,8.3611
2026-09-21,다이어트,2026-09-12,9.8927
2026-09-21,다이어트,2026-09-13,9.71524
2026-09-21,다이어트,2026-09-14,8.38666
2026-09-21,다이어트,2026-09-15,8.41252
2026-09-21,다이어트,2026-09-16,8.44014
2026-09-21,다이어트,2026-09-17,8.14727
2026-09-21,다이어트,2026-09-18,8.17691
2026-09-21,다이어트,2026-09-19,10.14204
2026-09-21,다이어트,2026-09-20,10.49051
2026-09-21,운동·헬스,2026-08-23,17.09097
2026-09-21,운동·헬스,2026-08-24,12.83167
2026-09-21,운동·헬스,2026-08-25,13.40686
2026-09-21,운동·헬스,2026-08-26,12.51268
2026-09-21,운동·헬스,2026-08-27,12.3714
2026-09-21,운동·헬스,2026-08-28,13.11463
2026-09-21,운동·헬스,2026-08-29,16.2958
2026-09-21,운동·헬스,2026-08-30,17.0546
2026-09-21,운동·헬스,2026-08-31,14.26912
2026-09-21,운동·헬스,2026-09-01,13.86246
2026-09-21,운동·헬스,2026-09-02,12.89021
2026-09-21,운동·헬스,2026-09-03,12.63687
2026-09-21,운동·헬스,2026-09-04,12.53885
2026-09-21,운동·헬스,2026-09-05,13.95048
2026-09-21,운동·헬스,2026-09-06,15.1061
2026-09-21,운동·헬스,2026-09-07,12.33522
2026-09-21,운동·헬스,2026-09-08,12.24751
2026-09-21,운동·헬스,2026-09-09,11.3383
2026-09-21,운동·헬스,2026-09-10,11.10419
2026-09-21,운동·헬스,2026-09-11,11.41418
2026-09-21,운동·헬스,2026-09-12,14.04666
2026-09-21,운동·헬스,2026-09-13,14.83734
2026-09-21,운동·헬스,2026-09-14,10.83074
2026-09-21,운동·헬스,2026-09-15,11.11111
2026-09-21,운동·헬스,2026-09-16,10.66472
2026-09-21,운동·헬스,2026-09-17,10.89376
2026-09-21,운동·헬스,2026-09-18,11.11026
2026-09-21,운동·헬스,2026-09-19,14.04356
2026-09-21,운동·헬스,2026-09-20,14.59005
2026-09-21,영양·건강기능식품,2026-08-23,43.12132
2026-09-21,영양·건강기능식품,2026-08-24,37.64236
2026-09-21,영양·건강기능식품,2026-08-25,39.61397
2026-09-21,영양·건강기능식품,2026-08-26,41.04336
2026-09-21,영양·건강기능식품,2026-08-27,40.25915
2026-09-21,영양·건강기능식품,2026-08-28,40.3303
2026-09-21,영양·건강기능식품,2026-08-29,43.38193
2026-09-21,영양·건강기능식품,2026-08-30,44.16397
2026-09-21,영양·건강기능식품,2026-08-31,39.26759
2026-09-21,영양·건강기능식품,2026-09-01,41.12971
2026-09-21,영양·건강기능식품,2026-09-02,41.15931
2026-09-21,영양·건강기능식품,2026-09-03,39.85231
2026-09-21,영양·건강기능식품,2026-09-04,38.61261
2026-09-21,영양·건강기능식품,2026-09-05,46.57925
2026-09-21,영양·건강기능식품,2026-09-06,48.6866
2026-09-21,영양·건강기능식품,2026-09-07,40.84255
2026-09-21,영양·건강기능식품,2026-09-08,39.98291
2026-09-21,영양·건강기능식품,2026-09-09,42.38507
2026-09-21,영양·건강기능식품,2026-09-10,42.6099
2026-09-21,영양·건강기능식품,2026-09-11,41.57304
2026-09-21,영양·건강기능식품,2026-09-12,44.9749
2026-09-21,영양·건강기능식품,2026-09-13,46.20471
2026-09-21,영양·건강기능식품,2026-09-14,40.40349
2026-09-21,영양·건강기능식품,2026-09-15,40.61194
2026-09-21,영양·건강기능식품,2026-09-16,42.80497
2026-09-21,영양·건강기능식품,2026-09-17,43.91754
2026-09-21,영양·건강기능식품,2026-09-18,43.65074
2026-09-21,영양·건강기능식품,2026-09-19,45.34091
2026-09-21,영양·건강기능식품,2026-09-20,48.66631
2026-09-21,정신건강,2026-08-23,10.06717
2026-09-21,정신건강,2026-08-24,8.31197
2026-09-21,정신건강,2026-08-25,7.80025
2026-09-21,정신건강,2026-08-26,8.31643
2026-09-21,정신건강,2026-08-27,8.71207
2026-09-21,정신건강,2026-08-28,9.16156
2026-09-21,정신건강,2026-08-29,9.32285
2026-09-21,정신건강,2026-08-30,9.90929
2026-09-21,정신건강,2026-08-31,8.49177
2026-09-21,정신건강,2026-09-01,7.93087
2026-09-21,정신건강,2026-09-02,8.51486
2026-09-21,정신건강,2026-09-03,8.93176
2026-09-21,정신건강,2026-09-04,9.20458
2026-09-21,정신건강,2026-09-05,9.43835
2026-09-21,정신건강,2026-09-06,9.02421
2026-09-21,정신건강,2026-09-07,8.20665
2026-09-21,정신건강,2026-09-08,8.6471
2026-09-21,정신건강,2026-09-09,8.63399
2026-09-21,정신건강,2026-09-10,8.6812
2026-09-21,정신건강,2026-09-11,9.03526
2026-09-21,정신건강,2026-09-12,11.30032
2026-09-21,정신건강,2026-09-13,10.59684
2026-09-21,정신건강,2026-09-14,9.16072
2026-09-21,정신건강,2026-09-15,8.9383
2026-09-21,정신건강,2026-09-16,8.75224
2026-09-21,정신건강,2026-09-17,8.85201
2026-09-21,정신건강,2026-09-18,8.73927
2026-09-21,정신건강,2026-09-19,10.58712
2026-09-21,정신건강,2026-09-20,9.4343
