collected_date,keyword_group,period,ratio
2026-09-26,영양·건강기능식품,2026-09-25,46.02871
2026-09-26,정신건강,2026-08-28,9.16156
2026-09-26,정신건강,2026-08-29,9.32285
2026-09-26,정신건강,2026-08-30,9.90929
2026-09-26,정신건강,2026-08-31,8.49177
2026-09-26,정신건강,2026-09-01,7.93087
2026-09-26,정신건강,2026-09-02,8.51486
2026-09-26,정신건강,2026-09-03,8.93176
2026-09-26,정신건강,2026-09-04,9.20458
2026-09-26,정신건강,2026-09-05,9.43835
2026-09-26,정신건강,2026-09-06,9.02421
2026-09-26,정신건강,2026-09-07,8.20665
2026-09-26,정신건강,2026-09-08,8.6471
2026-09-26,정신건강,2026-09-09,8.63399
2026-09-26,정신건강,2026-09-10,8.6812
2026-09-26,정신건강,2026-09-11,9.03526
2026-09-26,정신건강,2026-09-12,11.30032
2026-09-26,정신건강,2026-09-13,10.59684
2026-09-26,정신건강,2026-09-14,9.16072
2026-09-26,정신건강,2026-09-15,8.9383
2026-09-26,정신건강,2026-09-16,8.75224
2026-09-26,정신건강,2026-09-17,8.85201
2026-09-26,정신건강,2026-09-18,8.73927
2026-09-26,정신건강,2026-09-19,10.58712
2026-09-26,정신건강,2026-09-20,9.4343
2026-09-26,정신건강,2026-09-21,8.33718
2026-09-26,정신건강,2026-09-22,9.00123
2026-09-26,정신건강,2026-09-23,9.97242
2026-09-26,정신건강,2026-09-24,10.71344
2026-09-26,정신건강,2026-09-25,10.03276
